cnpj_base,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,pais,data_inicio_atividade,cnae_principal,cnaes_secundarios,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,codigo_municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,email1,email2,email3
86924921,7687,87,1,SERVTEC MAX,08,20150313,REGULARIZACAO,,,19920722,7052107,"1531884,9839264,6280781,5369228",RUA,GETULIO VARGAS,9684,GALPAO,SANTO ANTÔNIO,29513-646,ES,3205309,27,47843234,,,,,contato@servtecmaxvitóri.com.br,,
41526429,3902,42,2,ALFA ME,02,20201206,REGULARIZACAO,,,20210320,7721155,"3764522,5491126,4268622,8391235",TRAVESSA,DOS ANDRADAS,4120,,INDUSTRIAL,80981-832,PR,4106902,41,89209624,,,,,contato@alfamecuriti.com.br,,
97404854,7778,55,1,MERCADINHO CENTRAL,08,20070610,MUDANCA ENDERECO,,,19940221,2197974,7228384,TRAVESSA,BRASIL,8954,GALPAO,CENTRO,57347-533,AL,2704302,82,77079407,,,,,contato@mercadinhocemaceió.com.br,,
81050257,3441,68,1,COMERCIAL LTDA,02,20151020,,,,20190622,3920288,"5670160,8980359,3311431,8028388",TRAVESSA,SETEMBRO,4358,ANDAR 3,SANTA LUZIA,30119-514,MG,3106200,31,84371790,,,,,contato@comercialltdbeloho.com.br,,
94906800,4990,25,1,LOJA MAX,02,20030404,MUDANCA ENDERECO,,,20190416,9018858,"5820354,1702074,1065485",RUA,TIRADENTES,7980,LOJA 2,INDUSTRIAL,36568-339,MG,3136702,32,74897862,32,45215261,,,contato@lojamaxjuizde.com.br,,
45872662,5195,34,1,GAMA DO BAIRRO,08,20000514,REGULARIZACAO,,,20230127,5183454,"6757123,4542315,2630571,8850494",RODOVIA,BRASIL,9394,FUNDOS,JARDIM AMÉRICA,95702-338,RS,4305108,54,95936352,,,,,contato@gamadobairrocaxias.com.br,,
53054628,0970,14,1,LOJA EXPRESS,02,20220124,REORGANIZACAO SOCIETARIA,,,19980604,6845832,"4319513,9422308",AVENIDA,PAULISTA,7793,SALA 101,SÃO JOSÉ,90486-699,RS,4314902,51,93455783,51,63463107,,,contato@lojaexpressportoa.com.br,,
79039942,0618,01,1,SERVTEC POPULAR,02,20060310,MUDANCA ENDERECO,,,20200229,7843589,"7786919,9747557,2483183",RUA,SETEMBRO,3047,SALA 101,VILA NOVA,29309-711,ES,3205309,27,61787020,,,27,90202941,contato@servtecpopulvitóri.com.br,,
99946228,6614,60,2,ALFA CENTRAL,02,20230711,REGULARIZACAO,,,20040423,7704763,"4909589,7519229,1205374,3266927",ALAMEDA,DOS ANDRADAS,1877,GALPAO,VILA NOVA,29673-180,ES,3205200,27,59441819,,,27,23121706,contato@alfacentralvilave.com.br,,
74446230,5633,26,2,BETA MAX,08,20140106,REGULARIZACAO,,,20050105,5987582,"4484304,5431616,4478808,1650029",RUA,BRASIL,3628,FUNDOS,BOA VISTA,76966-637,RO,1100205,69,34167242,,,,,contato@betamaxportov.com.br,,
36851205,2068,55,2,SERVTEC CENTRAL,02,20131116,REORGANIZACAO SOCIETARIA,,,20120906,7281589,5828391,ESTRADA,FLORES,3485,GALPAO,SÃO JOSÉ,40955-289,BA,2927408,71,48569434,,,,,contato@servteccentrsalvad.com.br,,
05761983,1317,21,2,LOJA POPULAR,08,20130208,REGULARIZACAO,,,19980329,2116565,"4576951,7302702,1608030,9994491",AVENIDA,SETEMBRO,9027,GALPAO,INDUSTRIAL,59711-567,RN,2408102,84,50912608,,,,,contato@lojapopularnatal.com.br,,
96085604,0737,23,1,LOJA DO BAIRRO,08,20160119,REORGANIZACAO SOCIETARIA,,,20001125,6714287,"3263683,6243598,4534252,5024338",TRAVESSA,GETULIO VARGAS,7549,SALA 101,SÃO JOSÉ,96229-019,RS,4314407,53,22163967,,,,,contato@lojadobairropelota.com.br,,
72974584,4681,88,2,GLOBAL DO BAIRRO,02,20250118,REORGANIZACAO SOCIETARIA,,,20151025,8983365,5338491,AVENIDA,RIO BRANCO,871,FUNDOS,SANTO ANTÔNIO,59295-954,RN,2408102,84,55159655,,,84,53627325,contato@globaldobairnatal.com.br,,
21497772,3384,54,2,SERVTEC LTDA,02,20050423,MUDANCA ENDERECO,,,20190708,6209293,7404722,ALAMEDA,DOS ANDRADAS,108,GALPAO,SANTA LUZIA,36553-458,MG,3136702,32,68553689,,,,,contato@servtecltdajuizde.com.br,contato@servtecltda2juizde.com.br,
62421399,2340,72,2,DISTRIBUIDORA MAX,02,20150912,REGULARIZACAO,,,20240522,6569720,"4798658,2549388,5791272,7690700",TRAVESSA,TIRADENTES,5307,LOJA 2,BOA VISTA,60108-249,CE,2304400,85,63033688,,,,,contato@distribuidorfortal.com.br,,
06305035,2782,68,2,BRASIL CENTRAL,02,20140808,,,,20200614,7619051,6101769,RUA,BRASIL,8726,ANDAR 3,BOA VISTA,96446-591,RS,4314407,53,61681233,,,,,contato@brasilcentrapelota.com.br,,
57166330,2117,37,2,MERCADINHO ME,02,20210815,REGULARIZACAO,,,19900828,7379580,"5787733,9173017",TRAVESSA,FLORES,5793,,CENTRO,40582-871,BA,2927408,71,72259340,,,,,contato@mercadinhomesalvad.com.br,,
88260957,6183,51,2,GLOBAL EIRELI,02,20250827,,,,20180420,7768227,"9632945,1981564,1874379,9467731",ALAMEDA,GETULIO VARGAS,1134,ANDAR 3,CENTRO,95025-949,RS,4305108,54,49989064,,,,,contato@globaleirelicaxias.com.br,,
72475561,1292,25,1,LOJA LTDA,08,20140316,REORGANIZACAO SOCIETARIA,,,20040417,3353929,"6244468,5140359,2303173,9862855",RODOVIA,TIRADENTES,3274,FUNDOS,SÃO JOSÉ,76187-289,RO,1100205,69,22919459,,,,,contato@lojaltdaportov.com.br,,
29585074,5414,14,2,GLOBAL EXPRESS,02,20200628,REGULARIZACAO,,,19911006,4017663,"4788658,5158211,5073577",RODOVIA,FLORES,8218,FUNDOS,SANTO ANTÔNIO,77622-919,TO,1721000,63,83709793,,,,,contato@globalexprespalmas.com.br,,
48011283,7107,16,2,SERVTEC ME,08,20190726,MUDANCA ENDERECO,,,20010416,3620161,8327281,TRAVESSA,RIO BRANCO,3485,GALPAO,BOA VISTA,69532-962,RR,1400100,95,50927806,95,52649556,,,contato@servtecmeboavis.com.br,,
36119031,4022,30,1,BETA ME,02,20160615,MUDANCA ENDERECO,,,20200704,8673803,"8547064,8183034,5883216",TRAVESSA,DOS ANDRADAS,5141,LOJA 2,SÃO JOSÉ,24991-246,RJ,3303302,21,64314838,,,,,contato@betameniteró.com.br,,
32614420,0274,14,1,MERCADINHO EXPRESS,08,20211014,REORGANIZACAO SOCIETARIA,,,20111102,9981544,"5167147,5414439",ALAMEDA,BRASIL,3771,GALPAO,CENTRO,69462-964,AM,1302603,92,36303410,,,,,contato@mercadinhoexmanaus.com.br,contato@mercadinhoexmanaus.com.br,
71220988,6137,06,1,GLOBAL ME,08,20091028,MUDANCA ENDERECO,,,20080709,2010043,"2582768,6096311",RUA,TIRADENTES,5258,GALPAO,SANTO ANTÔNIO,29955-231,ES,3205309,27,87167153,,,,,contato@globalmevitóri.com.br,,
81894288,9878,36,2,COMERCIAL MAX,02,20091017,REGULARIZACAO,,,20200319,8898682,"4817713,4595371,5328015",RUA,DOS ANDRADAS,1903,FUNDOS,JARDIM AMÉRICA,76400-166,RO,1100205,69,33378771,69,82145107,,,contato@comercialmaxportov.com.br,contato@comercialmaxportov.com.br,
88222366,4977,42,1,DISTRIBUIDORA DO BAIRRO,08,20060322,REORGANIZACAO SOCIETARIA,,,20050814,9702057,"2840129,7222431,6500650",RUA,RIO BRANCO,6414,ANDAR 3,SANTA LUZIA,29969-483,ES,3205309,27,93036286,,,,,contato@distribuidorvitóri.com.br,,
31932369,3671,51,2,LOJA MAX,02,20190104,REORGANIZACAO SOCIETARIA,,,20240626,7591792,6735761,TRAVESSA,GETULIO VARGAS,8480,SALA 101,INDUSTRIAL,79937-694,MS,5002704,67,67383033,,,,,contato@lojamaxcampog.com.br,,
53323642,5551,40,2,COMERCIAL DO BAIRRO,08,20100908,REGULARIZACAO,,,20110225,4406287,"5512256,8337927,7415630",TRAVESSA,RIO BRANCO,5884,FUNDOS,CENTRO,49873-805,SE,2800308,79,73498714,,,,,contato@comercialdobaracaj.com.br,,
41647966,0520,85,1,SERVTEC EXPRESS,08,20150522,REGULARIZACAO,,,19930912,1648140,"6235817,9858876,7233799",RUA,DOS ANDRADAS,7813,SALA 101,BOA VISTA,29418-950,ES,3205200,27,46251325,27,27804122,,,contato@servtecexprevilave.com.br,contato@servtecexprevilave.com.br,
24991614,5424,67,1,SERVTEC DO BAIRRO,08,20160616,REORGANIZACAO SOCIETARIA,,,20160126,8586327,"4165157,2571908,7758156",AVENIDA,TIRADENTES,6179,SALA 101,SANTA LUZIA,32732-856,MG,3118601,31,24838961,31,64892102,,,contato@servtecdobaicontag.com.br,,
34795253,2593,63,1,DISTRIBUIDORA MAX,02,20081127,REGULARIZACAO,,,19950105,6582105,"6859322,2303131,3007584,5410915",ESTRADA,PAULISTA,491,SALA 101,CENTRO,64732-206,PI,2211001,86,42993370,,,,,contato@distribuidorteresi.com.br,contato@distribuidorteresi.com.br,
09957037,1751,54,2,MERCADINHO POPULAR,02,20160429,MUDANCA ENDERECO,,,19960619,1620768,"1383263,7763135,1440013",AVENIDA,GETULIO VARGAS,128,,SANTO ANTÔNIO,70827-371,DF,5300108,61,24857703,,,,,contato@mercadinhopobrasíl.com.br,,
50638295,4774,19,2,BRASIL CENTRAL,02,20230121,MUDANCA ENDERECO,,,20120602,3838195,6183349,RODOVIA,RIO BRANCO,294,LOJA 2,CENTRO,36712-609,MG,3136702,32,87762340,,,,,contato@brasilcentrajuizde.com.br,,
76618334,7758,86,1,LOJA EIRELI,08,20101123,REORGANIZACAO SOCIETARIA,,,20050505,6133195,"7863653,5767540,2496765,4278988",AVENIDA,DOS ANDRADAS,8773,ANDAR 3,VILA NOVA,76922-455,RO,1100205,69,27283229,69,55115287,,,contato@lojaeireliportov.com.br,,
34511161,7252,91,2,COMERCIAL ME,02,20200814,REORGANIZACAO SOCIETARIA,,,20151217,8401368,"5903470,9368434,6546835,8103077",AVENIDA,BRASIL,6515,ANDAR 3,SANTA LUZIA,38309-513,MG,3170206,34,86844410,34,73856949,,,contato@comercialmeuberlâ.com.br,contato@comercialme2uberlâ.com.br,
79254743,2742,60,2,SERVTEC ME,08,20000331,MUDANCA ENDERECO,,,20091016,3311749,"5594458,9146684,6958070",AVENIDA,FLORES,4968,ANDAR 3,BOA VISTA,29246-026,ES,3205200,27,88332962,27,24264098,,,contato@servtecmevilave.com.br,,
61167563,1912,09,1,MERCADINHO ME,08,20001225,REORGANIZACAO SOCIETARIA,,,20100315,2080421,"1287494,4859505",ESTRADA,GETULIO VARGAS,4513,,SÃO JOSÉ,20657-794,RJ,3304557,21,96893017,21,85845822,,,contato@mercadinhomeriodej.com.br,,
62536060,0943,98,1,BETA EXPRESS,08,20030908,MUDANCA ENDERECO,,,19981023,6491640,4326121,RUA,DOS ANDRADAS,1694,,SANTO ANTÔNIO,60048-743,CE,2304400,85,48446231,85,43734472,,,contato@betaexpressfortal.com.br,,
27035268,0707,50,2,BETA EIRELI,08,20000624,REGULARIZACAO,,,20000815,5901774,"2477241,2111815,4500548,6870529",ALAMEDA,FLORES,6969,ANDAR 3,JARDIM AMÉRICA,66626-948,PA,1501402,91,69184372,,,,,contato@betaeirelibelém.com.br,,contato@betaeireli3belém.com.br
84400666,4472,86,1,DISTRIBUIDORA MAX,08,20180131,REGULARIZACAO,,,19970324,9492136,1902853,AVENIDA,FLORES,8880,,JARDIM AMÉRICA,95619-083,RS,4305108,54,32979256,,,,,contato@distribuidorcaxias.com.br,,
71599108,6794,83,2,SERVTEC MAX,08,20050728,REGULARIZACAO,,,20090324,4513729,"8360490,2101911,8808580,9890913",AVENIDA,TIRADENTES,6198,SALA 101,BOA VISTA,40096-974,BA,2927408,71,67269827,,,,,contato@servtecmaxsalvad.com.br,contato@servtecmax2salvad.com.br,
54257012,7000,76,1,SERVTEC CENTRAL,08,20190101,REORGANIZACAO SOCIETARIA,,,20161015,2800105,"8025151,1215268,9604612,5472429",ALAMEDA,PAULISTA,9861,ANDAR 3,INDUSTRIAL,65312-162,MA,2111300,98,99291207,,,,,contato@servteccentrsãoluí.com.br,contato@servteccentrsãoluí.com.br,
18036311,5356,46,1,DISTRIBUIDORA POPULAR,08,20001214,,,,19900826,6566820,"4584862,1867094",TRAVESSA,SETEMBRO,3918,LOJA 2,SÃO JOSÉ,88764-227,SC,4205407,48,45053050,,,,,contato@distribuidorfloria.com.br,contato@distribuidorfloria.com.br,
51884446,0386,96,1,GLOBAL MAX,08,20020805,REGULARIZACAO,,,19940724,7359687,"3397794,9705777,1623707,2779045",TRAVESSA,TIRADENTES,3230,,BOA VISTA,07770-610,SP,3518800,11,31662386,11,76183390,,,contato@globalmaxguarul.com.br,,
14352112,0354,89,1,BRASIL MAX,02,20171003,MUDANCA ENDERECO,,,20161115,1324057,"3418627,8451552",ESTRADA,PAULISTA,529,LOJA 2,INDUSTRIAL,68919-081,AP,1600303,96,49042922,,,,,contato@brasilmaxmacapá.com.br,,
76555992,6385,39,2,BRASIL EIRELI,02,20081111,,,,19940427,6477395,"8566677,2303864",RODOVIA,SETEMBRO,9000,,CENTRO,13427-272,SP,3509502,19,84945379,,,,,contato@brasileirelicampin.com.br,,
35455699,5558,60,1,SERVTEC POPULAR,08,20160927,MUDANCA ENDERECO,,,20001126,1988060,"7951341,6002247,2501948,9080257",ALAMEDA,TIRADENTES,114,GALPAO,BOA VISTA,50414-097,PE,2611606,81,69363976,81,42748391,,,contato@servtecpopulrecife.com.br,,
16738352,6814,40,1,BRASIL EIRELI,02,20020831,MUDANCA ENDERECO,,,19970614,7226629,"8968232,5014190",ESTRADA,FLORES,5680,SALA 101,SANTO ANTÔNIO,44850-984,BA,2910800,75,40419135,,,,,contato@brasileirelifeirad.com.br,contato@brasileirelifeirad.com.br,
49526645,7514,30,2,GLOBAL EXPRESS,08,20090207,REORGANIZACAO SOCIETARIA,,,20031026,1882456,6823699,TRAVESSA,FLORES,6620,SALA 101,VILA NOVA,77945-696,TO,1721000,63,49881667,,,,,contato@globalexprespalmas.com.br,contato@globalexprespalmas.com.br,
86198986,8528,22,2,COMERCIAL POPULAR,08,20180308,,,,19970410,9214897,"5935731,9239519",AVENIDA,DOS ANDRADAS,3315,LOJA 2,SANTO ANTÔNIO,13743-549,SP,3509502,19,34804123,,,,,contato@comercialpopcampin.com.br,,
13133693,7973,04,2,LOJA MAX,02,20140531,MUDANCA ENDERECO,,,20160611,6433697,"3267322,1661831",RUA,DOS ANDRADAS,3371,GALPAO,INDUSTRIAL,77007-572,TO,1721000,63,20497162,,,,,contato@lojamaxpalmas.com.br,,
47052091,0993,04,1,BETA MAX,08,20020829,REGULARIZACAO,,,19970909,1324523,"6432083,5612154,6426653",ESTRADA,FLORES,5892,FUNDOS,VILA NOVA,66626-580,PA,1501402,91,94522980,91,80685723,,,contato@betamaxbelém.com.br,contato@betamax2belém.com.br,
66355177,4196,76,1,LOJA EIRELI,02,20240422,REGULARIZACAO,,,20200404,3667897,"7048982,2837079",ALAMEDA,DOS ANDRADAS,1077,FUNDOS,INDUSTRIAL,13511-817,SP,3509502,19,87992434,,,,,contato@lojaeirelicampin.com.br,,
25191124,4112,10,1,SERVTEC EXPRESS,02,20080318,REORGANIZACAO SOCIETARIA,,,19901007,1814326,8558206,ESTRADA,TIRADENTES,2738,SALA 101,CENTRO,29706-829,ES,3205200,27,34478968,27,86586587,,,contato@servtecexprevilave.com.br,,contato@servtecexprevilave.com.br
54549581,7913,25,2,SERVTEC ME,08,20090413,,,,20100623,7175596,"8555006,7238300,5609686,8672549",AVENIDA,SETEMBRO,9809,GALPAO,INDUSTRIAL,64026-234,PI,2211001,86,67581186,,,86,92954235,contato@servtecmeteresi.com.br,,
43955550,5152,48,2,DISTRIBUIDORA ME,02,20110228,REGULARIZACAO,,,20220512,4311777,"3375052,6340834",TRAVESSA,FLORES,4114,,CENTRO,58959-932,PB,2507507,83,80455228,,,,,contato@distribuidorjoãope.com.br,,
52793819,3719,03,2,COMERCIAL EXPRESS,02,20030826,,,,20200929,8995379,"7503680,6476138,4000484,7260049",AVENIDA,TIRADENTES,2354,LOJA 2,SANTO ANTÔNIO,88497-267,SC,4205407,48,95286254,,,,,contato@comercialexpfloria.com.br,,
43461087,6538,24,1,GAMA EIRELI,02,20211104,,,,20000115,2770229,5244711,AVENIDA,PAULISTA,5633,,BOA VISTA,76512-004,RO,1100205,69,46973225,,,,,contato@gamaeireliportov.com.br,,
43185829,2633,85,1,SERVTEC ME,08,20080630,REGULARIZACAO,,,19980109,4943673,"4411030,4260691,6533666,4065073",TRAVESSA,PAULISTA,6238,LOJA 2,INDUSTRIAL,36421-860,MG,3136702,32,42243343,32,55594732,,,contato@servtecmejuizde.com.br,,
13387261,4361,74,1,LOJA ME,08,20120713,REORGANIZACAO SOCIETARIA,,,20130617,4236011,"1840670,7439978,5361724,6405645",AVENIDA,BRASIL,7127,LOJA 2,SANTO ANTÔNIO,40077-986,BA,2927408,71,59114246,,,,,contato@lojamesalvad.com.br,,
62773231,7598,48,2,ALFA EIRELI,08,20160120,,,,20120507,5735618,"2397837,2792721,7954536,3895479",RODOVIA,DOS ANDRADAS,2876,,CENTRO,49798-413,SE,2800308,79,93355738,,,,,contato@alfaeireliaracaj.com.br,contato@alfaeireli2aracaj.com.br,
91402932,8974,46,2,BETA CENTRAL,08,20011028,REGULARIZACAO,,,20220525,7598216,2589170,TRAVESSA,RIO BRANCO,2469,,SÃO JOSÉ,77777-178,TO,1721000,63,69338346,,,,,contato@betacentralpalmas.com.br,,
52670926,9748,55,1,BETA ME,02,20251015,,,,20080930,4593444,3624028,ALAMEDA,TIRADENTES,5516,SALA 101,SANTO ANTÔNIO,40930-180,BA,2927408,71,68447849,,,,,contato@betamesalvad.com.br,,
16338140,3471,60,2,LOJA EIRELI,08,20001216,REORGANIZACAO SOCIETARIA,,,19920627,3415043,7192157,TRAVESSA,DOS ANDRADAS,7364,ANDAR 3,JARDIM AMÉRICA,78918-700,MT,5103403,65,24592749,65,83131770,,,contato@lojaeirelicuiabá.com.br,,
75788336,0705,49,1,LOJA MAX,02,20030703,MUDANCA ENDERECO,,,19980927,4408552,"9378863,2500189,7745861",ALAMEDA,GETULIO VARGAS,9089,SALA 101,SANTA LUZIA,44753-372,BA,2910800,75,87421972,,,,,contato@lojamaxfeirad.com.br,,
32077877,1631,03,1,GAMA EXPRESS,02,20150101,REGULARIZACAO,,,20021023,9013617,"4997773,7379957",ESTRADA,GETULIO VARGAS,9963,FUNDOS,JARDIM AMÉRICA,77005-461,TO,1721000,63,31168636,,,,,contato@gamaexpresspalmas.com.br,,
40793404,9107,02,1,BETA EIRELI,08,20110309,,,,20070124,3256754,1085366,ESTRADA,TIRADENTES,3662,ANDAR 3,SANTA LUZIA,59978-276,RN,2408102,84,27762792,,,,,contato@betaeirelinatal.com.br,,
91233559,6924,00,1,ALFA CENTRAL,02,20071114,REORGANIZACAO SOCIETARIA,,,20151113,7145797,"2590390,5818538,2070636,6695831",RUA,SETEMBRO,6728,FUNDOS,SÃO JOSÉ,77655-800,TO,1721000,63,39354260,,,,,contato@alfacentralpalmas.com.br,,
80439896,1270,47,1,LOJA DO BAIRRO,08,20140718,MUDANCA ENDERECO,,,20040713,7051224,"8293114,2033725,1114874,7716970",RUA,FLORES,7662,FUNDOS,CENTRO,70071-130,DF,5300108,61,98705532,,,,,contato@lojadobairrobrasíl.com.br,contato@lojadobairrobrasíl.com.br,
33234091,4755,36,1,ALFA EXPRESS,02,20051122,,,,20110509,4902085,"3368860,1677448,6327615",ESTRADA,BRASIL,7087,,SANTO ANTÔNIO,64660-500,PI,2211001,86,20105152,,,,,contato@alfaexpressteresi.com.br,contato@alfaexpress2teresi.com.br,
49567454,2843,10,1,GAMA DO BAIRRO,02,20230726,REGULARIZACAO,,,20130605,6101741,"3270138,1622240,9833032,2976433",TRAVESSA,BRASIL,4877,SALA 101,SANTO ANTÔNIO,86353-435,PR,4113700,43,20471960,,,43,31721700,contato@gamadobairrolondri.com.br,,
24917871,9118,69,2,SERVTEC EXPRESS,02,20181130,REGULARIZACAO,,,19920409,9309642,"5817735,2698507,7791054",RODOVIA,RIO BRANCO,4215,LOJA 2,CENTRO,79075-690,MS,5002704,67,54354886,,,,,contato@servtecexprecampog.com.br,,
36797080,1090,66,1,ALFA DO BAIRRO,02,20070326,,,,20080527,8084377,"3656626,6789639,4808660,9750005",RUA,TIRADENTES,4131,LOJA 2,SANTO ANTÔNIO,40717-910,BA,2927408,71,24025362,,,,,contato@alfadobairrosalvad.com.br,,
91389254,1865,96,2,GAMA CENTRAL,02,20170403,REORGANIZACAO SOCIETARIA,,,20120720,5716057,"6217098,6753177,1575903,6138186",ALAMEDA,BRASIL,5338,GALPAO,SÃO JOSÉ,77873-439,TO,1721000,63,29077996,,,,,contato@gamacentralpalmas.com.br,,
57548631,3846,57,2,GAMA ME,08,20041206,REGULARIZACAO,,,20110220,1229943,"5031162,6583940,5648203,3387601",ESTRADA,GETULIO VARGAS,6155,GALPAO,INDUSTRIAL,87685-361,PR,4115200,44,84808757,,,,,contato@gamamemaring.com.br,contato@gamame2maring.com.br,
96048311,9390,67,2,DISTRIBUIDORA POPULAR,02,20020804,MUDANCA ENDERECO,,,19910212,8926261,"6362430,6119546",ESTRADA,SETEMBRO,1319,ANDAR 3,INDUSTRIAL,25336-858,RJ,3301702,21,86565810,21,78598186,,,contato@distribuidorduqued.com.br,,
23728186,2950,73,2,GAMA EIRELI,08,20230827,REGULARIZACAO,,,20170627,6713806,8328279,ALAMEDA,DOS ANDRADAS,2359,ANDAR 3,INDUSTRIAL,79269-429,MS,5002704,67,67514235,,,,,contato@gamaeirelicampog.com.br,,
00671609,1242,37,1,ALFA MAX,08,20150328,REGULARIZACAO,,,19971103,3990260,"8654206,7070868",AVENIDA,FLORES,8547,LOJA 2,CENTRO,95154-228,RS,4305108,54,53556175,,,,,contato@alfamaxcaxias.com.br,,
08254091,0065,66,2,DISTRIBUIDORA POPULAR,08,20191218,REGULARIZACAO,,,20231112,5727199,3069671,RODOVIA,TIRADENTES,3140,GALPAO,VILA NOVA,50260-699,PE,2611606,81,77012593,81,88783255,,,contato@distribuidorrecife.com.br,,
15720813,1937,58,1,MERCADINHO MAX,08,20110124,REORGANIZACAO SOCIETARIA,,,20210122,9480573,"3763691,8199337,6374685",AVENIDA,SETEMBRO,1532,ANDAR 3,VILA NOVA,30176-208,MG,3106200,31,53347749,31,90621853,,,contato@mercadinhomabeloho.com.br,,
84417395,2429,50,1,BETA EXPRESS,08,20100612,REORGANIZACAO SOCIETARIA,,,20140828,7875253,"1704163,5586241,6979709,2438516",ESTRADA,BRASIL,8261,ANDAR 3,SÃO JOSÉ,69265-546,RR,1400100,95,86011175,,,,,contato@betaexpressboavis.com.br,,
03232406,8235,58,1,MERCADINHO LTDA,08,20150811,,,,20221021,1315617,"2052981,6577716,9375232",TRAVESSA,RIO BRANCO,7533,FUNDOS,SANTA LUZIA,32418-873,MG,3118601,31,28821207,,,,,contato@mercadinholtcontag.com.br,,
32429881,8395,05,2,DISTRIBUIDORA DO BAIRRO,02,20080126,MUDANCA ENDERECO,,,20140528,6307887,"6295873,7227582,5879866",ALAMEDA,FLORES,5695,LOJA 2,SÃO JOSÉ,30018-230,MG,3106200,31,74872962,,,,,contato@distribuidorbeloho.com.br,,
67402189,6757,22,2,DISTRIBUIDORA CENTRAL,08,20191210,MUDANCA ENDERECO,,,20010328,3290058,"3796379,3468470,8831288,9834223",ALAMEDA,GETULIO VARGAS,6984,SALA 101,SANTA LUZIA,13854-757,SP,3509502,19,34946401,,,,,contato@distribuidorcampin.com.br,,
60236275,1554,19,1,BRASIL POPULAR,02,20050206,REGULARIZACAO,,,20000307,8096728,"8658178,1024583,7636624,8138252",ESTRADA,SETEMBRO,5895,SALA 101,INDUSTRIAL,77091-384,TO,1721000,63,62282991,,,,,contato@brasilpopulapalmas.com.br,,contato@brasilpopulapalmas.com.br
67006608,1959,58,2,SERVTEC EIRELI,02,20000604,,,,20040305,3452305,"4551556,9623834,5034480,7298338",AVENIDA,RIO BRANCO,3333,ANDAR 3,SÃO JOSÉ,58928-540,PB,2507507,83,29398991,,,,,contato@servteceireljoãope.com.br,,
71538700,1375,66,1,SERVTEC DO BAIRRO,08,20111029,,,,20080702,5152246,3288126,RUA,DOS ANDRADAS,9203,,CENTRO,32480-418,MG,3118601,31,55193417,31,87516059,,,contato@servtecdobaicontag.com.br,,
05485067,8907,75,1,COMERCIAL DO BAIRRO,02,20230827,,,,20100219,2045617,8368986,RUA,SETEMBRO,7344,LOJA 2,CENTRO,78555-053,MT,5103403,65,29371945,,,,,contato@comercialdobcuiabá.com.br,,
19949502,3012,95,2,LOJA ME,08,20050815,MUDANCA ENDERECO,,,20100808,8140324,"6681553,5710816,2435281,6631416",TRAVESSA,DOS ANDRADAS,6275,,SÃO JOSÉ,13061-174,SP,3509502,19,58876873,,,,,contato@lojamecampin.com.br,,
62884862,9558,12,2,GLOBAL EXPRESS,08,20181211,,,,20240527,3916338,8876291,RODOVIA,FLORES,3147,LOJA 2,VILA NOVA,60510-410,CE,2304400,85,68912472,,,,,contato@globalexpresfortal.com.br,,
73892155,1329,70,1,GLOBAL EXPRESS,08,20190518,REORGANIZACAO SOCIETARIA,,,19940731,7631677,"3359916,5697383,5798094,3450314",RODOVIA,TIRADENTES,2012,,VILA NOVA,69328-086,AM,1302603,92,31851378,,,,,contato@globalexpresmanaus.com.br,,
05722031,3694,43,2,GLOBAL EXPRESS,08,20051004,REGULARIZACAO,,,20011013,8645696,"2466179,6761131,3975915",RUA,BRASIL,2851,ANDAR 3,SÃO JOSÉ,74365-823,GO,5208707,62,42857381,,,,,contato@globalexpresgoiâni.com.br,,
20869234,0835,71,1,COMERCIAL EIRELI,08,20030803,MUDANCA ENDERECO,,,20000531,6348921,"3613031,7289811",ESTRADA,GETULIO VARGAS,2087,,CENTRO,80103-223,PR,4106902,41,29716981,41,78802744,,,contato@comercialeircuriti.com.br,,
13641819,8209,55,2,BETA POPULAR,08,20190408,REGULARIZACAO,,,20040525,2299133,"2295888,3422256,3320401",TRAVESSA,BRASIL,520,,BOA VISTA,32350-664,MG,3118601,31,66382546,,,,,contato@betapopularcontag.com.br,,
83677222,8444,87,2,MERCADINHO CENTRAL,02,20091108,MUDANCA ENDERECO,,,20250817,9193366,3022056,TRAVESSA,DOS ANDRADAS,6870,FUNDOS,VILA NOVA,57735-128,AL,2704302,82,73387488,,,,,contato@mercadinhocemaceió.com.br,,
93681814,0352,83,1,MERCADINHO EXPRESS,02,20090714,REORGANIZACAO SOCIETARIA,,,20240721,6996949,"5416917,5855011,5310611",ALAMEDA,PAULISTA,2280,LOJA 2,SANTO ANTÔNIO,78164-679,MT,5103403,65,96155520,,,,,contato@mercadinhoexcuiabá.com.br,,
51221492,3977,14,1,LOJA ME,02,20110926,REORGANIZACAO SOCIETARIA,,,20250406,2572204,1371092,AVENIDA,DOS ANDRADAS,7230,FUNDOS,INDUSTRIAL,70367-795,DF,5300108,61,35119989,61,71578974,,,contato@lojamebrasíl.com.br,,
65790609,0139,02,2,BETA MAX,02,20130721,MUDANCA ENDERECO,,,20160319,9013299,"8693070,4148875,2343046,1759934",AVENIDA,BRASIL,929,LOJA 2,JARDIM AMÉRICA,07301-002,SP,3518800,11,74525595,11,45735204,,,contato@betamaxguarul.com.br,,
